1.64399e-05 -9.27101e-06 1.33685 64.7569 18.5401 0.0448229
1.64399e-05 -9.27101e-06 1.33685 64.7569 18.5401 0.0448229
1.64399e-05 -9.27101e-06 1.33685 64.7569 18.5401 0.0448229
1.64399e-05 -9.27101e-06 1.33685 64.7569 18.5401 0.0448229
1.64399e-05 -9.27101e-06 1.33685 64.7569 18.5401 0.0448229
1.63971e-05 -9.25719e-06 1.33701 64.7595 18.5415 0.0448239
1.63971e-05 -9.25719e-06 1.33701 64.7595 18.5415 0.0448239
1.63971e-05 -9.25719e-06 1.33701 64.7595 18.5415 0.0448239
1.63971e-05 -9.25719e-06 1.33701 64.7595 18.5415 0.0448239
1.63971e-05 -9.25719e-06 1.33701 64.7595 18.5415 0.0448239
1.64347e-05 -9.1973e-06 1.33692 64.7772 18.5594 0.0448299
1.64347e-05 -9.1973e-06 1.33692 64.7772 18.5594 0.0448299
1.64347e-05 -9.1973e-06 1.33692 64.7772 18.5594 0.0448299
1.64347e-05 -9.1973e-06 1.33692 64.7772 18.5594 0.0448299
1.64347e-05 -9.1973e-06 1.33692 64.7772 18.5594 0.0448299
1.64692e-05 -9.16011e-06 1.33698 64.769 18.5311 0.0448266
1.64692e-05 -9.16011e-06 1.33698 64.769 18.5311 0.0448266
1.64692e-05 -9.16011e-06 1.33698 64.769 18.5311 0.0448266
1.64692e-05 -9.16011e-06 1.33698 64.769 18.5311 0.0448266
1.64692e-05 -9.16011e-06 1.33698 64.769 18.5311 0.0448266
1.6486e-05 -9.2122e-06 1.33696 64.7577 18.5228 0.0448242
1.6486e-05 -9.2122e-06 1.33696 64.7577 18.5228 0.0448242
1.6486e-05 -9.2122e-06 1.33696 64.7577 18.5228 0.0448242
1.6486e-05 -9.2122e-06 1.33696 64.7577 18.5228 0.0448242
1.6486e-05 -9.2122e-06 1.33696 64.7577 18.5228 0.0448242
1.64482e-05 -9.22523e-06 1.33693 64.7645 18.5305 0.0448242
1.64482e-05 -9.22523e-06 1.33693 64.7645 18.5305 0.0448242
1.64482e-05 -9.22523e-06 1.33693 64.7645 18.5305 0.0448242
1.64482e-05 -9.22523e-06 1.33693 64.7645 18.5305 0.0448242
1.64482e-05 -9.22523e-06 1.33693 64.7645 18.5305 0.0448242
1.64526e-05 -9.25788e-06 1.33686 64.7599 18.5295 0.0448235
1.64526e-05 -9.25788e-06 1.33686 64.7599 18.5295 0.0448235
1.64526e-05 -9.25788e-06 1.33686 64.7599 18.5295 0.0448235
1.64526e-05 -9.25788e-06 1.33686 64.7599 18.5295 0.0448235
1.64526e-05 -9.25788e-06 1.33686 64.7599 18.5295 0.0448235
1.64549e-05 -9.2242e-06 1.33697 64.7554 18.52 0.0448243
1.64549e-05 -9.2242e-06 1.33697 64.7554 18.52 0.0448243
1.64549e-05 -9.2242e-06 1.33697 64.7554 18.52 0.0448243
1.64549e-05 -9.2242e-06 1.33697 64.7554 18.52 0.0448243
1.64549e-05 -9.2242e-06 1.33697 64.7554 18.52 0.0448243
1.64904e-05 -9.27201e-06 1.33685 64.7628 18.5287 0.0448225
1.64904e-05 -9.27201e-06 1.33685 64.7628 18.5287 0.0448225
1.64904e-05 -9.27201e-06 1.33685 64.7628 18.5287 0.0448225
1.64904e-05 -9.27201e-06 1.33685 64.7628 18.5287 0.0448225
1.64904e-05 -9.27201e-06 1.33685 64.7628 18.5287 0.0448225
1.64537e-05 -9.22822e-06 1.337 64.7601 18.5196 0.044824
1.64537e-05 -9.22822e-06 1.337 64.7601 18.5196 0.044824
1.64537e-05 -9.22822e-06 1.337 64.7601 18.5196 0.044824
1.64537e-05 -9.22822e-06 1.337 64.7601 18.5196 0.044824
1.64537e-05 -9.22822e-06 1.337 64.7601 18.5196 0.044824
1.64366e-05 -9.2559e-06 1.33691 64.7682 18.5403 0.0448248
1.64366e-05 -9.2559e-06 1.33691 64.7682 18.5403 0.0448248
1.64366e-05 -9.2559e-06 1.33691 64.7682 18.5403 0.0448248
