1.65126e-05 -9.13323e-06 1.33697 64.7274 18.5134 0.0448188
1.65126e-05 -9.13323e-06 1.33697 64.7274 18.5134 0.0448188
1.65126e-05 -9.13323e-06 1.33697 64.7274 18.5134 0.0448188
1.65126e-05 -9.13323e-06 1.33697 64.7274 18.5134 0.0448188
1.65126e-05 -9.13323e-06 1.33697 64.7274 18.5134 0.0448188
1.65037e-05 -9.17911e-06 1.33705 64.7468 18.5556 0.0448223
1.65037e-05 -9.17911e-06 1.33705 64.7468 18.5556 0.0448223
1.65037e-05 -9.17911e-06 1.33705 64.7468 18.5556 0.0448223
1.65037e-05 -9.17911e-06 1.33705 64.7468 18.5556 0.0448223
1.65037e-05 -9.17911e-06 1.33705 64.7468 18.5556 0.0448223
1.64972e-05 -9.15969e-06 1.33709 64.7303 18.5317 0.0448182
1.64972e-05 -9.15969e-06 1.33709 64.7303 18.5317 0.0448182
1.64972e-05 -9.15969e-06 1.33709 64.7303 18.5317 0.0448182
1.64972e-05 -9.15969e-06 1.33709 64.7303 18.5317 0.0448182
1.64972e-05 -9.15969e-06 1.33709 64.7303 18.5317 0.0448182
1.65112e-05 -9.19288e-06 1.33705 64.7402 18.5456 0.0448203
1.65112e-05 -9.19288e-06 1.33705 64.7402 18.5456 0.0448203
1.65112e-05 -9.19288e-06 1.33705 64.7402 18.5456 0.0448203
1.65112e-05 -9.19288e-06 1.33705 64.7402 18.5456 0.0448203
1.65112e-05 -9.19288e-06 1.33705 64.7402 18.5456 0.0448203
1.64538e-05 -9.14995e-06 1.3371 64.7416 18.5291 0.0448226
1.64538e-05 -9.14995e-06 1.3371 64.7416 18.5291 0.0448226
1.64538e-05 -9.14995e-06 1.3371 64.7416 18.5291 0.0448226
1.64538e-05 -9.14995e-06 1.3371 64.7416 18.5291 0.0448226
1.64538e-05 -9.14995e-06 1.3371 64.7416 18.5291 0.0448226
1.6474e-05 -9.17412e-06 1.33706 64.7417 18.5507 0.0448214
1.6474e-05 -9.17412e-06 1.33706 64.7417 18.5507 0.0448214
1.6474e-05 -9.17412e-06 1.33706 64.7417 18.5507 0.0448214
1.6474e-05 -9.17412e-06 1.33706 64.7417 18.5507 0.0448214
1.6474e-05 -9.17412e-06 1.33706 64.7417 18.5507 0.0448214
1.65015e-05 -9.1969e-06 1.33707 64.7468 18.5518 0.0448209
1.65015e-05 -9.1969e-06 1.33707 64.7468 18.5518 0.0448209
1.65015e-05 -9.1969e-06 1.33707 64.7468 18.5518 0.0448209
1.65015e-05 -9.1969e-06 1.33707 64.7468 18.5518 0.0448209
1.65015e-05 -9.1969e-06 1.33707 64.7468 18.5518 0.0448209
1.64892e-05 -9.18638e-06 1.33702 64.7386 18.5428 0.0448208
1.64892e-05 -9.18638e-06 1.33702 64.7386 18.5428 0.0448208
1.64892e-05 -9.18638e-06 1.33702 64.7386 18.5428 0.0448208
1.64892e-05 -9.18638e-06 1.33702 64.7386 18.5428 0.0448208
1.64892e-05 -9.18638e-06 1.33702 64.7386 18.5428 0.0448208
1.64686e-05 -9.1926e-06 1.337 64.7542 18.5503 0.0448225
1.64686e-05 -9.1926e-06 1.337 64.7542 18.5503 0.0448225
1.64686e-05 -9.1926e-06 1.337 64.7542 18.5503 0.0448225
1.64686e-05 -9.1926e-06 1.337 64.7542 18.5503 0.0448225
1.64686e-05 -9.1926e-06 1.337 64.7542 18.5503 0.0448225
1.65259e-05 -9.16826e-06 1.337 64.7372 18.541 0.0448192
1.65259e-05 -9.16826e-06 1.337 64.7372 18.541 0.0448192
1.65259e-05 -9.16826e-06 1.337 64.7372 18.541 0.0448192
1.65259e-05 -9.16826e-06 1.337 64.7372 18.541 0.0448192
1.65259e-05 -9.16826e-06 1.337 64.7372 18.541 0.0448192
1.647e-05 -9.10448e-06 1.33708 64.7286 18.5299 0.0448215
1.647e-05 -9.10448e-06 1.33708 64.7286 18.5299 0.0448215
1.647e-05 -9.10448e-06 1.33708 64.7286 18.5299 0.0448215
1.647e-05 -9.10448e-06 1.33708 64.7286 18.5299 0.0448215
1.647e-05 -9.10448e-06 1.33708 64.7286 18.5299 0.0448215
1.65239e-05 -9.08086e-06 1.33703 64.7285 18.5192 0.0448204
1.65239e-05 -9.08086e-06 1.33703 64.7285 18.5192 0.0448204
1.65239e-05 -9.08086e-06 1.33703 64.7285 18.5192 0.0448204
1.65239e-05 -9.08086e-06 1.33703 64.7285 18.5192 0.0448204
1.65239e-05 -9.08086e-06 1.33703 64.7285 18.5192 0.0448204
1.64691e-05 -9.09632e-06 1.33706 64.7609 18.5256 0.0448273
1.64691e-05 -9.09632e-06 1.33706 64.7609 18.5256 0.0448273
1.64691e-05 -9.09632e-06 1.33706 64.7609 18.5256 0.0448273
1.64691e-05 -9.09632e-06 1.33706 64.7609 18.5256 0.0448273
1.64691e-05 -9.09632e-06 1.33706 64.7609 18.5256 0.0448273
1.65042e-05 -9.22841e-06 1.33695 64.7311 18.496 0.0448161
1.65042e-05 -9.22841e-06 1.33695 64.7311 18.496 0.0448161
1.65042e-05 -9.22841e-06 1.33695 64.7311 18.496 0.0448161
1.65042e-05 -9.22841e-06 1.33695 64.7311 18.496 0.0448161
1.65042e-05 -9.22841e-06 1.33695 64.7311 18.496 0.0448161
1.64814e-05 -9.1946e-06 1.33693 64.731 18.5094 0.0448183
1.64814e-05 -9.1946e-06 1.33693 64.731 18.5094 0.0448183
1.64814e-05 -9.1946e-06 1.33693 64.731 18.5094 0.0448183
1.64814e-05 -9.1946e-06 1.33693 64.731 18.5094 0.0448183
1.64814e-05 -9.1946e-06 1.33693 64.731 18.5094 0.0448183
1.64557e-05 -9.11543e-06 1.337 64.7407 18.53 0.0448237
1.64557e-05 -9.11543e-06 1.337 64.7407 18.53 0.0448237
1.64557e-05 -9.11543e-06 1.337 64.7407 18.53 0.0448237
1.64557e-05 -9.11543e-06 1.337 64.7407 18.53 0.0448237
1.64557e-05 -9.11543e-06 1.337 64.7407 18.53 0.0448237
1.64893e-05 -9.10992e-06 1.33714 64.7504 18.5247 0.044823
1.64893e-05 -9.10992e-06 1.33714 64.7504 18.5247 0.044823
1.64893e-05 -9.10992e-06 1.33714 64.7504 18.5247 0.044823
1.64893e-05 -9.10992e-06 1.33714 64.7504 18.5247 0.044823
1.64893e-05 -9.10992e-06 1.33714 64.7504 18.5247 0.044823
1.64848e-05 -9.13239e-06 1.33699 64.7509 18.5295 0.0448254
1.64848e-05 -9.13239e-06 1.33699 64.7509 18.5295 0.0448254
1.64848e-05 -9.13239e-06 1.33699 64.7509 18.5295 0.0448254
1.64848e-05 -9.13239e-06 1.33699 64.7509 18.5295 0.0448254
1.64848e-05 -9.13239e-06 1.33699 64.7509 18.5295 0.0448254
1.64759e-05 -9.14585e-06 1.33704 64.7387 18.522 0.0448223
1.64759e-05 -9.14585e-06 1.33704 64.7387 18.522 0.0448223
1.64759e-05 -9.14585e-06 1.33704 64.7387 18.522 0.0448223
1.64759e-05 -9.14585e-06 1.33704 64.7387 18.522 0.0448223
1.64759e-05 -9.14585e-06 1.33704 64.7387 18.522 0.0448223
1.65355e-05 -9.10088e-06 1.33693 64.7827 18.5753 0.0448256
1.65355e-05 -9.10088e-06 1.33693 64.7827 18.5753 0.0448256
1.65355e-05 -9.10088e-06 1.33693 64.7827 18.5753 0.0448256
1.65355e-05 -9.10088e-06 1.33693 64.7827 18.5753 0.0448256
1.65355e-05 -9.10088e-06 1.33693 64.7827 18.5753 0.0448256
1.64828e-05 -9.11831e-06 1.33695 64.7306 18.5381 0.0448209
1.64828e-05 -9.11831e-06 1.33695 64.7306 18.5381 0.0448209
1.64828e-05 -9.11831e-06 1.33695 64.7306 18.5381 0.0448209
1.64828e-05 -9.11831e-06 1.33695 64.7306 18.5381 0.0448209
1.64828e-05 -9.11831e-06 1.33695 64.7306 18.5381 0.0448209
1.65005e-05 -9.1529e-06 1.33691 64.7366 18.5416 0.0448201
1.65005e-05 -9.1529e-06 1.33691 64.7366 18.5416 0.0448201
1.65005e-05 -9.1529e-06 1.33691 64.7366 18.5416 0.0448201
1.65005e-05 -9.1529e-06 1.33691 64.7366 18.5416 0.0448201
1.65005e-05 -9.1529e-06 1.33691 64.7366 18.5416 0.0448201
1.64568e-05 -9.15375e-06 1.337 64.7291 18.5316 0.0448192
1.64568e-05 -9.15375e-06 1.337 64.7291 18.5316 0.0448192
1.64568e-05 -9.15375e-06 1.337 64.7291 18.5316 0.0448192
1.64568e-05 -9.15375e-06 1.337 64.7291 18.5316 0.0448192
1.64568e-05 -9.15375e-06 1.337 64.7291 18.5316 0.0448192
1.6486e-05 -9.14421e-06 1.33692 64.7398 18.5152 0.0448214
1.6486e-05 -9.14421e-06 1.33692 64.7398 18.5152 0.0448214
1.6486e-05 -9.14421e-06 1.33692 64.7398 18.5152 0.0448214
1.6486e-05 -9.14421e-06 1.33692 64.7398 18.5152 0.0448214
1.6486e-05 -9.14421e-06 1.33692 64.7398 18.5152 0.0448214
1.64345e-05 -9.1658e-06 1.33704 64.7521 18.5284 0.0448242
1.64345e-05 -9.1658e-06 1.33704 64.7521 18.5284 0.0448242
1.64345e-05 -9.1658e-06 1.33704 64.7521 18.5284 0.0448242
1.64345e-05 -9.1658e-06 1.33704 64.7521 18.5284 0.0448242
1.64345e-05 -9.1658e-06 1.33704 64.7521 18.5284 0.0448242
1.64675e-05 -9.22849e-06 1.33702 64.7515 18.5305 0.0448184
1.64675e-05 -9.22849e-06 1.33702 64.7515 18.5305 0.0448184
1.64675e-05 -9.22849e-06 1.33702 64.7515 18.5305 0.0448184
1.64675e-05 -9.22849e-06 1.33702 64.7515 18.5305 0.0448184
1.64675e-05 -9.22849e-06 1.33702 64.7515 18.5305 0.0448184
1.65237e-05 -9.10006e-06 1.33693 64.7827 18.56 0.0448257
1.65237e-05 -9.10006e-06 1.33693 64.7827 18.56 0.0448257
1.65237e-05 -9.10006e-06 1.33693 64.7827 18.56 0.0448257
1.65237e-05 -9.10006e-06 1.33693 64.7827 18.56 0.0448257
1.65237e-05 -9.10006e-06 1.33693 64.7827 18.56 0.0448257
1.64615e-05 -9.2033e-06 1.337 64.7533 18.5367 0.0448211
